id_candidato,nombre_completo_limpio,sexo_genero,partido,cargo,entidad,eleccion,educacion,nivel_educativo_estandarizado,escala_educativa,educacion_significativa
49828,Juan Carlos Pinto Rodriguez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
49601,Guadalupe Karina Luna Peñaflores,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
49275,Cesar Fernando Garcia Aguilera,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
49391,Graciela Ochoa Quijada,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
49446,Alfredo Kuri Badillo,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
49646,Liliana Diaz Betancourt,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
49793,Arturo Salvador Granados Filorio,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
49714,Georgina Isabel Briseño Mendoza,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
50256,Jose Torres Hernandez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
50290,Lucia Yesenia Valdez Hernandez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
50270,Rafael Flores Torres,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
50297,Julieta Rodriguez Mayer,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
37196,Carlos Torres Piña,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
42467,Monica Bautista Rodriguez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
42732,Karla Kristel Garcia Valencia,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
40759,Miguel Alonso Olamendi,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
54462,Martin Zepeda Hernandez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
81773,Ma. Isabel Godinez Granillo,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
83607,Rafael Johnvany Rivera Lopez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
43880,Julieta Velazquez Sanchez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
38360,Rafael Ruiz Figueroa,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
42338,Ana Lilia Manzo Martinez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
39224,Ricardo Antonio Boyzo Peñaloza,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
42372,Natividad Rosas Chavez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
50612,Cristopher Denis Rivas Copado,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
50657,Sonia Areli Sanchez Checa,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
43596,Artemio Heredia Ruiz,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
39269,Felisa Leonor Soto Reyes,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
42430,Jose Ignaco Olvera Caballero,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
43552,Ana Lilia Chavez Jauregui,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
77858,Jose Alfredo Sanchez Reyes,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
42185,Ashley Villagomez Escalante,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
42148,Eliud Gabriel Medina Peralta,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
43529,Lourdes Apolonio Comunidad,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
42063,Cristobal Jacome Huesca,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
43608,Liliana Jurado Terrazas,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
41837,Juan Oscar Vazquez Chavez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
41721,Yaneli Dominguez Miros,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
41676,Eymar Javier Gutierrez Ramirez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
43477,Antonia Sofia Flores Lozano,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
43650,Alfonso Navarrete Villa,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
43475,Alberto Cañas Garcia,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
43462,Mayra Elizabeth Sosa Jimenez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
54529,Gustavo Aviles Ceron,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
43521,Judith Adriana Silva Rosas,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
54525,Luis Enrique Godinez Granillo,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
43759,Blanca Azucena Jimenez Pazaran,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
43868,Roberto Javier Garcia Narez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
43870,Carmen Paola Sanchez Salgado,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
44425,Leticia Mariana Gomez Ordaz,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
45041,Jesus Sergio Alcantara Nuñez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
44716,Pilar Guerrero Rubio,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
45039,Fernando Garibay Palomino,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
44611,Romina Poumian Gonzalez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
44795,Brenda Alipio Mendoza,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
45096,Manuel Garcia Farias,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
44957,Luisa Maria Urzua Garcia,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
45226,Jonathan Escobedo Doniz,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
32164,Maria de la Luz Aguilar Alarcon,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
32281,Andres Alvarado Fernandez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
56110,Regina Guadalupe Rodriguez Hernandez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
32331,Jose Alfredo Mireles Moreno,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
32325,Evangelina Casanova Pachuca,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
32269,David Ivan Castro Zuppa,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
32256,Florencia Minerva Castellanos Navarro,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
32333,Ramon Chavez Castorena,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
32363,Guadalupe Belem Olvera Mendoza,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
32341,Hector Enrique Garcia Gonzalez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
32271,Ana Laura Cedeño Huape,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
32345,Francisco Humberto Rangel Turon,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
32317,Andres Garcia Vazquez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
32361,Yazmin Cortes Huerta,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
32357,Luis Elrich Gomez Medel,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
32198,Fatima Davila Gonzalez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
32260,Roberto Gutierrez Lopez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
32252,Paulina Garcia Espinosa,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
32104,Rodrigo Guzman de Llano,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
32112,Paulina Gonzalez Cuadros,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
32319,Jose Sebastian Hernandez Avelino,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
32084,Ana Karen Nathaly Gutierrez Lopez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
81769,Joel Salvador Servin Ceja,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
32353,Ilse Verenice Pacheco Neri,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
32305,Jose Antonio Lopez Balcazar,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
32299,Mariela Maribel Lara Reynoso,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
32184,Marco Raul Luna Ramirez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
32355,Ivon Monserrat Maya Hernandez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
56115,Jesus Ignacio Magaña Torres,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
45224,Reginaldo Sandoval Flores,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
67752,Mirna Garcia Lopez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
67754,Juan Linares Montufar,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
74065,Moises Jimenez Sanchez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
43485,Gregoria Perez Perez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
41488,J Jesus Ineyra Rios,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
41631,Francisca Bernal Soto,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
41692,Cesar Armando Mejia Lozano,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
41733,Ernestina Farias Sandoval,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
41797,Jairo Antonio Arreola Ceballos,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
41857,Ma Concepcion Padilla Larios,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
41932,Pedro Bernabe Tapia Tovar,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
41984,Ana Karen Bustamante Hernandez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
42041,David Oswaldo Pacheco Rojas,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
42095,Maria Elena Marcial Meraz,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
42127,Erick Gomez de la Cruz,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
42166,Cecilia Navarro Alejandrez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
42364,Martin Dimas Zamora,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
42412,Rosa Elba Guardado Mendoza,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
42444,Porfirio Zamora Lemus,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
42478,Alma Lorena Lopez Silva,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
42517,Julio Cesar Bello Merida,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
43491,Erendira Quiroz Salcedo,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
43497,Victor Manuel Cornejo Diaz,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
54500,Delia Gonzalez Rivera,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
54562,Manuel Flores Quijano,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
43535,Maribel Ortiz Coronado,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
43545,Marcelino Martinez Dominguez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
43487,Valeria Chavez Hernandez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
43499,Apolonio Villa Rojas,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
44845,Ericka Guadalupe Bautista Gonzalez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
43531,Miguel Angel Gonzalez Leon,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
44882,Araceli Corona Torres,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
43549,Sergio Terron Soto,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
44921,Fabiola Servin Sanchez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
43564,Jaime Javier Granillo Vargas,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
44961,Juana Araceli Cardenas Sanchez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
43584,Alvaro Martinez Hernandez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
44979,Adilene Leon Gonzalez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
36675,Francisco Sinuhe Ramirez Oviedo,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
36513,Lucila Garfias Gutierrez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
30754,Severo Bautista Osorio,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
30762,Kendra Martinez Sanchez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
30768,Juan Jose Vargas Trejo,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
30772,Elizabeth Regnier Cano,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
36073,Eduardo Porcayo Rodriguez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
33398,Erika Esther Torres Silva,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
30838,Jose de la Cruz Hernandez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
30842,Ninfa Elide Martinez Lazcano,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
30846,Emmanuel Sanchez Palacios,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
30850,Nadia Lisbeth Vite Angeles,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
54260,Bonifacio Jimenez Andres,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
54264,Karla Liliana Siles Vilchis,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
30856,Alonso Rangel Reguera,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
54298,Nallely Farfan Ramirez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
54316,Joel Israel Sampayo Islas,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
54322,Mariana Granados Martinez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
30864,Ursus Alberto Medina Rivera,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
81687,Andrea Neyra Nazarrett,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
30868,Carlos Mercado Valencia,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
37449,Isabel Gracia Gonzalez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
36104,Honorio Pedral Florentino,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
30875,Mayra Guadalupe Vazquez Bautista,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
33605,Amel Coello Contreras,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
30879,Arelia Aguilar Esquivel,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
30883,Ruben Rodriguez Leal,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
30885,Rocio de la Luz Morales Chavez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
30889,Juan Pablo Santos Rodriguez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
30893,Maria Estela Robles Vasquez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
35748,Juan Gustavo Martinez Castillo,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
30895,Carla Maria Patiño Reyes,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
30816,Luis Antonio Sánchez Chávez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
54220,Ma. de Jesus Martinez Cadenas,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
77822,Arturo Charles Perez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
54244,Andrea Gabriela Olvera Valentin,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
35878,Julio Marquez Mendoza,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
54356,Andrea Amaya Martínez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
50653,Socorro Bahena Jimenez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
50700,Pedro Daniel Abasolo Sanchez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
50769,Reyna Celeste Ascencio Ortega,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
50783,Hirepan Maya Martinez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
50809,Juana Carrillo Luna,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
50811,Sergio Perez Hernandez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
50833,Marco Antonio Gonzalez Reyes,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
50839,Julieta Garcia Zepeda,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
51126,Hugo Rafael Ruiz Lustre,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
50948,Maria Guadalupe Edith Castañeda Ortiz,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
50865,Francisco Javier Ramirez Navarrete,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
50869,Maria Chavez Perez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
50877,Agustin Garcia Rubio,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
51108,Edith Marisol Mercado Torres,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
50952,Alejandro Viedma Velazquez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
50893,Esperanza Vargas Parra,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
51072,Francisco Arenas Herrera,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
54523,Adriana Arellano Garcia,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
45203,Daniel Andrade Zurutuza,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
83719,Ma de Lourdes Pineda Reyes,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
45201,Eder de Jesus Lopez Garcia,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
83723,Ari Maetzy Martinez Sanchez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
83534,Alejandro Soler Aguilera,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
53974,Rogelio Rocha Campos,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
45333,Claudia Patricia Salcedo Serrano,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
45388,Efrain Caballero Sandoval,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
47020,Gabriel Suarez Lopez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
47038,Maritza Rubi Cortes Mercado,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
47023,Said Vargas Castelan,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
49040,Olga Lidia Hernandez Flores,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
49032,Samuel Barajas Novela,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
47081,Frine Adriana Miranda Flores,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
47054,Jairzinho Flores Llamas,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
47177,Carolina Medina Lopez,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
47123,Mauro Guzman Rivera,M,1,Diputado Federal RP,NA,0,-1,NO_ESPECIFICADO,NA,NA
52818,Fernando Donato de las Fuentes Hernandez,M,3,Diputado Federal MR,NA,5,-1,NO_ESPECIFICADO,NA,NA
31430,Nicolas Landeros,M,1,Diputado Federal MR,NA,14,-1,NO_ESPECIFICADO,NA,NA
56611,Nora Vanessa Estrada Calles,M,4,Diputado Federal MR,NA,27,-1,NO_ESPECIFICADO,NA,NA
56620,Julio Cesar Osorio Perez,M,4,Diputado Federal MR,NA,27,-1,NO_ESPECIFICADO,NA,NA
56628,Pedro Gustavo Barragan Nuño,M,4,Diputado Federal MR,NA,28,-1,NO_ESPECIFICADO,NA,NA
56838,Juan Jesus Antonio Manzur Oudie,M,4,Diputado Federal MR,NA,28,-1,NO_ESPECIFICADO,NA,NA
10805,Margarita Saldaña Hernandez,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
10815,Kenia Lopez Rabadan,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
10851,Alicia Galvan Lopez,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
10863,Jorge Alberto Lara Rivera,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
10905,Ana Yoselyn Villagran Villasana,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
10909,Diana Maria Teresa Lara Carreon,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
10915,Miguel Angel Ocano Opengo,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
10927,Esteban Saldaña Paramo,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
10301,Cynthia Adriana Beltran Velazquez,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
10303,Victor Manuel Armenta Novales,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
10311,Arturo Ramos Ruiz,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
10331,Erick Mena Moreno,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
10361,Jose Eduardo Escobedo Miramontes,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
10501,Leonor Gomez Otegui,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
10369,Enrique Davis Mazlum,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
10533,Claudia Maria Aguilar Esquivel,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
10589,Lidia Lara Barragan Vargas,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
10649,Pamela Pinedo Hernandez,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
10275,Enrique Provencio Durazo,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
10375,Maria Marcela Lagarde y de los Rios,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
10277,Miguel Angel Marcos Velazquez Muñoz,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
10279,Guadalupe Elizabeth Muñoz Ruiz,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
10281,Humberto Lozano Aviles,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
10283,Ifigenia Martha Martinez y Hernandez,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
10177,Horacio Daniel Franco Meza,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
10397,Carlos Jimenez Rodriguez,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
10205,Claudia Lilia Cruz Santiago,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
10209,Amaranta Rocio Villa Sanchez,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
10401,Rosy Laura Castellanos Mariano,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
10367,Karla Taboada Rodriguez,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
